2018-01-26 23:36:05  TENSOR_SGD_ELU epoch: 4 ,  batch:    50 , avg_batch_acc: 0.9375  avg_batch_loss: 0.1566  learning_rate 0.000010
2018-01-26 23:37:24  TENSOR_SGD_ELU epoch: 4 ,  batch:   100 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0666  learning_rate 0.000010
2018-01-26 23:38:42  TENSOR_SGD_ELU epoch: 4 ,  batch:   150 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0645  learning_rate 0.000010
2018-01-26 23:40:01  TENSOR_SGD_ELU epoch: 4 ,  batch:   200 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0344  learning_rate 0.000010
2018-01-26 23:41:20  TENSOR_SGD_ELU epoch: 4 ,  batch:   250 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0906  learning_rate 0.000010
2018-01-26 23:42:38  TENSOR_SGD_ELU epoch: 4 ,  batch:   300 , avg_batch_acc: 0.9688  avg_batch_loss: 0.0779  learning_rate 0.000010
2018-01-26 23:43:57  TENSOR_SGD_ELU epoch: 4 ,  batch:   350 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1382  learning_rate 0.000010
2018-01-26 23:45:16  TENSOR_SGD_ELU epoch: 4 ,  batch:   400 , avg_batch_acc: 0.9844  avg_batch_loss: 0.1133  learning_rate 0.000010
2018-01-26 23:46:34  TENSOR_SGD_ELU epoch: 4 ,  batch:   450 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0424  learning_rate 0.000010
2018-01-26 23:47:53  TENSOR_SGD_ELU epoch: 4 ,  batch:   500 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1199  learning_rate 0.000010
2018-01-26 23:49:12  TENSOR_SGD_ELU epoch: 4 ,  batch:   550 , avg_batch_acc: 0.9375  avg_batch_loss: 0.1920  learning_rate 0.000010
2018-01-26 23:50:31  TENSOR_SGD_ELU epoch: 4 ,  batch:   600 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0571  learning_rate 0.000010
2018-01-26 23:51:49  TENSOR_SGD_ELU epoch: 4 ,  batch:   650 , avg_batch_acc: 0.9844  avg_batch_loss: 0.1067  learning_rate 0.000010
2018-01-26 23:53:08  TENSOR_SGD_ELU epoch: 4 ,  batch:   700 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0502  learning_rate 0.000010
2018-01-26 23:54:27  TENSOR_SGD_ELU epoch: 4 ,  batch:   750 , avg_batch_acc: 0.9844  avg_batch_loss: 0.1373  learning_rate 0.000010
2018-01-26 23:55:45  TENSOR_SGD_ELU epoch: 4 ,  batch:   800 , avg_batch_acc: 0.9219  avg_batch_loss: 0.1878  learning_rate 0.000010
2018-01-26 23:57:03  TENSOR_SGD_ELU epoch: 4 ,  batch:   850 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1444  learning_rate 0.000010
2018-01-26 23:58:22  TENSOR_SGD_ELU epoch: 4 ,  batch:   900 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0788  learning_rate 0.000010
2018-01-26 23:59:19  epoch:     4 , train_acc: 0.9725  avg_train_loss: 0.1044
2018-01-27 00:02:49  epoch:     4 , val_acc: 0.9718  avg_val_loss: 0.1015
2018-01-27 00:04:08  TENSOR_SGD_ELU epoch: 5 ,  batch:    50 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0942  learning_rate 0.000010
2018-01-27 00:05:26  TENSOR_SGD_ELU epoch: 5 ,  batch:   100 , avg_batch_acc: 0.9375  avg_batch_loss: 0.1697  learning_rate 0.000010
2018-01-27 00:06:45  TENSOR_SGD_ELU epoch: 5 ,  batch:   150 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0209  learning_rate 0.000010
2018-01-27 00:08:04  TENSOR_SGD_ELU epoch: 5 ,  batch:   200 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0680  learning_rate 0.000010
2018-01-27 00:09:23  TENSOR_SGD_ELU epoch: 5 ,  batch:   250 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0605  learning_rate 0.000010
2018-01-27 00:10:41  TENSOR_SGD_ELU epoch: 5 ,  batch:   300 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1006  learning_rate 0.000010
2018-01-27 00:12:01  TENSOR_SGD_ELU epoch: 5 ,  batch:   350 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1226  learning_rate 0.000010
2018-01-27 00:13:20  TENSOR_SGD_ELU epoch: 5 ,  batch:   400 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1092  learning_rate 0.000010
2018-01-27 00:14:39  TENSOR_SGD_ELU epoch: 5 ,  batch:   450 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0695  learning_rate 0.000010
2018-01-27 00:15:58  TENSOR_SGD_ELU epoch: 5 ,  batch:   500 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0264  learning_rate 0.000010
2018-01-27 00:17:17  TENSOR_SGD_ELU epoch: 5 ,  batch:   550 , avg_batch_acc: 0.9688  avg_batch_loss: 0.0874  learning_rate 0.000010
2018-01-27 00:18:36  TENSOR_SGD_ELU epoch: 5 ,  batch:   600 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0521  learning_rate 0.000010
2018-01-27 00:19:55  TENSOR_SGD_ELU epoch: 5 ,  batch:   650 , avg_batch_acc: 0.9844  avg_batch_loss: 0.1197  learning_rate 0.000010
2018-01-27 00:21:15  TENSOR_SGD_ELU epoch: 5 ,  batch:   700 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1770  learning_rate 0.000010
2018-01-27 00:22:33  TENSOR_SGD_ELU epoch: 5 ,  batch:   750 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0936  learning_rate 0.000010
2018-01-27 00:23:52  TENSOR_SGD_ELU epoch: 5 ,  batch:   800 , avg_batch_acc: 0.9688  avg_batch_loss: 0.0974  learning_rate 0.000010
2018-01-27 00:25:11  TENSOR_SGD_ELU epoch: 5 ,  batch:   850 , avg_batch_acc: 0.9219  avg_batch_loss: 0.1710  learning_rate 0.000010
2018-01-27 00:26:31  TENSOR_SGD_ELU epoch: 5 ,  batch:   900 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1591  learning_rate 0.000010
2018-01-27 00:27:28  epoch:     5 , train_acc: 0.9721  avg_train_loss: 0.1026
2018-01-27 00:30:57  epoch:     5 , val_acc: 0.9734  avg_val_loss: 0.0998
2018-01-27 00:32:16  TENSOR_SGD_ELU epoch: 6 ,  batch:    50 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1210  learning_rate 0.000010
2018-01-27 00:33:34  TENSOR_SGD_ELU epoch: 6 ,  batch:   100 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1035  learning_rate 0.000010
2018-01-27 00:34:52  TENSOR_SGD_ELU epoch: 6 ,  batch:   150 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1213  learning_rate 0.000010
2018-01-27 00:36:11  TENSOR_SGD_ELU epoch: 6 ,  batch:   200 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1134  learning_rate 0.000010
2018-01-27 00:37:30  TENSOR_SGD_ELU epoch: 6 ,  batch:   250 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1130  learning_rate 0.000010
2018-01-27 00:38:48  TENSOR_SGD_ELU epoch: 6 ,  batch:   300 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0465  learning_rate 0.000010
2018-01-27 00:40:07  TENSOR_SGD_ELU epoch: 6 ,  batch:   350 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1155  learning_rate 0.000010
